"GEOID","HS_SepCnt","HS_SepDn","MS_SepCnt","MS_SepDn","LS_SepCnt","LS_SepDn","AREA_SQKM"
"'121090209062",1363,50.905,1363,50.905,1363,50.905,26.775
"'120570110193",0,0,0,0,0,0,6.728
"'120210101023",0,0,617,88.803,617,88.803,6.948
"'120990059232",0,0,0,0,0,0,0.859
"'120110109022",0,0,0,0,0,0,0.392
"'120110309022",0,0,0,0,0,0,1.065
"'121130108211",0,0,0,0,0,0,5.09
"'120990009041",0,0,0,0,0,0,1.244
"'120570139151",0,0,0,0,0,0,1.736
"'120810008112",0,0,0,0,0,0,1.08
"'120950145021",0,0,0,0,0,0,0.435
"'120310167292",0,0,0,0,0,0,0.644
"'121050125081",0,0,0,0,0,0,3.239
"'120570115182",485,65.993,485,65.993,485,65.993,7.349
"'121010314062",0,0,0,0,0,0,1.411
"'120174511041",689,42.976,689,42.976,689,42.976,16.032
"'120310168072",0,0,0,0,0,0,1.21
"'120110601192",0,0,0,0,0,0,0.755
"'120950148111",0,0,0,0,0,0,1.427
"'121010304121",0,0,0,0,0,0,1.074
"'121270904021",0,0,0,0,0,0,1.02
"'120950171122",0,0,0,0,0,0,5.304
"'121270903042",0,0,0,0,0,0,1.061
"'120310122022",0,0,0,0,0,0,1.05
"'121150018012",0,0,0,0,0,0,1.286
"'121170214014",0,0,0,0,0,0,1.757
"'120970417003",0,0,0,0,0,0,0.716
"'120330010013",0,0,0,0,0,0,1.939
"'120860090482",0,0,0,0,0,0,0.486
"'121030202011",0,0,0,0,0,0,4.763
"'120570068015",0,0,0,0,0,0,0.398
"'121130105051",1547,60.241,1547,60.241,1547,60.241,25.68
"'120810004102",0,0,0,0,0,0,0.756
"'120310103071",0,0,0,0,0,0,5.816
"'121050160032",342,1.593,342,1.593,342,1.593,214.702
"'121050143012",0,0,0,0,0,0,2.511
"'120730024202",0,0,0,0,0,0,2.155
"'120860021002",0,0,0,0,0,0,1.784
"'120570121062",0,0,0,0,0,0,4.995
"'120111103113",0,0,0,0,0,0,0.44
"'121270808091",0,0,0,0,0,0,3.42
"'120950124022",0,0,0,0,0,0,0.106
"'120310138001",0,0,0,0,0,0,13.485
"'121259602021",320,1.569,320,1.569,320,1.569,203.915
"'120690301023",742,4.41,742,4.41,742,4.41,168.266
"'120950167232",0,0,0,0,0,0,2.029
"'120530408012",0,0,0,0,0,0,1.456
"'120690305073",0,0,0,0,0,0,3.681
"'120690313232",0,0,0,0,0,0,3.49
"'120010022211",0,0,0,0,0,0,3.621
"'121113820142",0,0,0,0,0,0,1.75
"'120110106051",0,0,0,0,0,0,2.336
"'120990083022",0,0,0,0,0,0,11.677
"'120330032031",0,0,0,0,0,0,2.833
"'120730027023",462,13.382,462,13.382,462,13.382,34.525
"'121030236011",0,0,0,0,0,0,0.407
"'120050006001",1352,22.152,1352,22.152,1352,22.152,61.032
"'121030235012",0,0,0,0,0,0,0.352
"'120860180022",0,0,0,0,0,0,0.474
"'120879720004",0,0,0,0,0,0,1.468
"'120850017031",810,10.505,810,10.505,810,10.505,77.106
"'121199117032",0,0,0,0,0,0,7.79
"'120690313191",0,0,0,0,0,0,6.939
"'120830027052",426,59.925,426,59.925,426,59.925,7.109
"'120710004011",0,0,0,0,0,0,0.92
"'120990011016",0,0,0,0,0,0,0.385
"'120950163022",0,0,0,0,0,0,0.874
"'120910201023",632,5.45,632,5.45,632,5.45,115.97
"'120310102033",0,0,299,41.931,299,41.931,7.131
"'120110401011",0,0,0,0,0,0,0.457
"'120570135042",0,0,0,0,0,0,0.634
"'120530415022",0,0,0,0,0,0,4.873
"'120710201023",0,0,0,0,0,0,0.69
"'120990064011",0,0,0,0,0,0,0.783
"'120910203062",28,0.995,28,0.995,28,0.995,28.14
"'120150304022",0,0,0,0,1168,63.203,18.48
"'120860082073",0,0,0,0,0,0,1.121
"'120210104251",0,0,0,0,0,0,8.337
"'120010004002",0,0,0,0,0,0,0.854
"'121339701021",712,8.07,712,8.07,712,8.07,88.228
"'121270817021",0,0,0,0,0,0,0.514
"'121170222091",0,0,0,0,0,0,0.856
"'121339702002",425,3.458,425,3.458,425,3.458,122.896
"'121270910382",0,0,0,0,0,0,2.063
"'120690312071",0,0,0,0,0,0,10.137
"'120990077101",0,0,0,0,0,0,4.042
"'120110703144",248,30.239,248,30.239,248,30.239,8.201
"'121130108251",0,0,0,0,0,0,4.943
"'120110306011",0,0,0,0,0,0,0.607
"'120850018031",524,5.366,524,5.366,524,5.366,97.65
"'120879722002",0,0,0,0,0,0,0.291
"'121079512001",515,32.917,515,32.917,515,32.917,15.645
"'120350602071",0,0,959,96.702,959,96.702,9.917
"'120990011011",0,0,0,0,0,0,0.75
"'120174514004",249,3.542,249,3.542,249,3.542,70.297
"'120950171111",5090,45.577,5090,45.577,5090,45.577,111.679
"'121270902043",0,0,0,0,0,0,8.709
"'121130105043",0,0,0,0,0,0,6.896
"'120910203031",910,71.586,910,71.586,910,71.586,12.712
"'120950171131",1530,50.968,1530,50.968,1530,50.968,30.019
"'120860117021",0,0,0,0,0,0,0.427
"'121170213161",0,0,565,91.638,565,91.638,6.165
"'121050142031",403,5.587,403,5.587,403,5.587,72.138
"'120860016082",0,0,0,0,0,0,0.507
"'121219702002",0,0,0,0,374,85.933,4.352
"'120310106021",1024,9.7,1024,9.7,1024,9.7,105.562
"'121150002001",0,0,0,0,0,0,1.536
"'120791103024",0,0,0,0,0,0,1.039
"'120850011081",0,0,0,0,955,161.573,5.911
"'120310119014",0,0,0,0,0,0,5.66
"'120310103052",0,0,0,0,0,0,5.123
"'121010304091",0,0,0,0,0,0,0.899
"'120860024042",0,0,0,0,0,0,0.169
"'120860100252",0,0,0,0,0,0,0.892
"'120110505011",0,0,0,0,0,0,0.628
"'120860031002",0,0,0,0,0,0,0.498
"'120090621141",0,0,0,0,930,127.947,7.269
"'120310155011",0,0,0,0,0,0,2.079
"'120570139142",0,0,0,0,0,0,11.684
"'120830008031",0,0,0,0,968,118.938,8.139
"'120110801023",0,0,0,0,0,0,0.323
"'121270828022",0,0,0,0,0,0,1.079
"'121050145022",0,0,0,0,0,0,1.701
"'120190312011",804,15.919,804,15.919,804,15.919,50.506
"'120330040004",366,55.254,366,55.254,366,55.254,6.624
"'120310122011",0,0,0,0,0,0,0.722
"'120310107002",0,0,0,0,0,0,1.415
"'121030281023",0,0,0,0,0,0,2.369
"'120860090503",0,0,0,0,0,0,0.34
"'121030268114",0,0,0,0,0,0,0.691
"'120860039215",0,0,0,0,0,0,0.059
"'120850009011",0,0,0,0,0,0,7.598
"'121030250072",0,0,0,0,0,0,4.02
"'120690313212",0,0,0,0,0,0,1.515
"'121170216082",0,0,0,0,0,0,1.653
"'121170221044",0,0,0,0,0,0,1.324
"'120110502043",0,0,0,0,0,0,2.092
"'120190301061",0,0,0,0,972,92.312,10.53
"'120110413005",0,0,0,0,0,0,0.812
"'120970410052",0,0,0,0,0,0,0.722
"'120150204021",477,48.268,477,48.268,477,48.268,9.882
"'120759702001",415,2.172,415,2.172,415,2.172,191.073
"'120570114172",0,0,0,0,0,0,0.746
"'120150105032",798,28.104,798,28.104,798,28.104,28.394
"'120990002111",0,0,0,0,0,0,2.423
"'120570140131",376,29.048,376,29.048,376,29.048,12.944
"'121290102071",635,2.469,635,2.469,635,2.469,257.237
"'120110104061",0,0,0,0,0,0,2.994
"'120860039061",243,37.845,243,37.845,243,37.845,6.421
"'120990062032",0,0,0,0,0,0,0.425
"'120910212002",40,1.361,40,1.361,40,1.361,29.395
"'120710103064",0,0,0,0,0,0,1.365
"'120310168132",0,0,0,0,0,0,5.791
"'120690313122",0,0,0,0,0,0,1.483
"'120090648001",0,0,0,0,0,0,2.576
"'120759706001",439,47.282,439,47.282,439,47.282,9.285
"'120379701022",999,4.307,999,4.307,999,4.307,231.958
"'120174507031",0,0,0,0,0,0,3.646
"'120150203034",0,0,0,0,0,0,1.627
"'120010016051",0,0,0,0,0,0,3.742
"'120570139122",0,0,0,0,1567,72.054,21.747
"'121050157024",1644,3.752,1644,3.752,1644,3.752,438.168
"'121030240012",0,0,0,0,0,0,1.984
"'121050142014",0,0,0,0,0,0,5.48
"'121130108022",0,0,0,0,0,0,4.259
"'120310168032",0,0,0,0,0,0,3.453
"'121030251122",0,0,0,0,0,0,1.422
"'121030251141",0,0,0,0,0,0,1.108
"'120530408022",0,0,0,0,0,0,3.124
"'120599601001",584,7.607,584,7.607,584,7.607,76.772
"'120632102002",387,6.517,387,6.517,387,6.517,59.386
"'120632106003",498,33.549,498,33.549,498,33.549,14.844
"'120310028012",0,0,0,0,0,0,1.406
"'120310029012",0,0,0,0,0,0,0.452
"'120310024002",0,0,0,0,0,0,1.009
"'120310162001",0,0,0,0,0,0,0.904
"'121130108092",948,51.981,948,51.981,948,51.981,18.238
"'120010018021",315,5.791,315,5.791,315,5.791,54.399
"'120910207012",0,0,0,0,673,81.439,8.264
"'120730023021",443,40.454,443,40.454,443,40.454,10.951
"'120730025052",0,0,0,0,0,0,1.863
"'120910205002",0,0,0,0,459,234.044,1.961
"'120910223001",0,0,0,0,0,0,2.067
"'120910233061",0,0,0,0,0,0,1.148
"'120690303021",0,0,0,0,823,87.329,9.424
"'120010018162",634,21.756,634,21.756,634,21.756,29.141
"'120174503083",1055,37.687,1055,37.687,1055,37.687,27.994
"'121270827041",0,0,0,0,0,0,1.44
"'120310144261",0,0,0,0,0,0,0.41
"'120710401211",0,0,0,0,0,0,2.046
"'121079502011",552,16.436,552,16.436,552,16.436,33.585
"'120690311061",0,0,0,0,0,0,1.878
"'121010321072",0,0,0,0,720,59.157,12.171
"'120310149014",0,0,0,0,0,0,1.102
"'121010302052",0,0,0,0,0,0,3.742
"'120990074212",0,0,0,0,0,0,0.73
"'120999800001",4,0.566,4,0.566,4,0.566,7.072
"'121130108201",1141,40.091,1141,40.091,1141,40.091,28.46
"'120190301052",875,39.792,875,39.792,875,39.792,21.989
"'120599604032",319,20.483,319,20.483,319,20.483,15.574
"'120632109022",423,14.149,423,14.149,423,14.149,29.897
"'120070004003",638,5.79,638,5.79,638,5.79,110.192
"'120690310021",856,26.388,856,26.388,856,26.388,32.439
"'120010015191",0,0,0,0,0,0,1.972
"'121150019042",0,0,0,0,0,0,1.424
"'120210104012",0,0,0,0,0,0,4.044
"'121010310132",0,0,0,0,0,0,1.048
"'120310119033",0,0,0,0,0,0,3.1
"'121150008011",0,0,0,0,0,0,1.769
"'120860004113",0,0,0,0,0,0,0.324
"'120860053043",0,0,0,0,0,0,0.128
"'120950167363",0,0,517,78.244,517,78.244,6.608
"'120860067131",0,0,0,0,0,0,0.035
"'120839801001",0,0,0,0,0,0,1.007
"'120730024152",0,0,0,0,0,0,2.137
"'121270904011",0,0,0,0,0,0,0.871
"'120950170011",0,0,0,0,0,0,5.24
"'120310137322",0,0,0,0,1021,84.732,12.05
"'120710104221",0,0,0,0,0,0,3.708
"'120390204004",592,6.449,592,6.449,592,6.449,91.804
"'120174504011",729,44.987,729,44.987,729,44.987,16.205
"'121010302041",0,0,0,0,0,0,8.813
"'120860173002",0,0,0,0,0,0,0.565
"'121030251211",0,0,0,0,0,0,1.318
"'121270807002",0,0,0,0,0,0,1.008
"'120110204191",0,0,0,0,0,0,1.432
"'120570139241",0,0,0,0,0,0,3.735
"'120950167471",0,0,0,0,0,0,1.933
"'120860116012",0,0,0,0,0,0,0.373
"'120110704032",0,0,0,0,0,0,0.753
"'120950170214",0,0,0,0,0,0,3.181
"'121130108221",0,0,0,0,0,0,4.851
"'121050149051",0,0,0,0,0,0,1.331
"'120111004002",0,0,0,0,0,0,0.498
"'120499704021",580,18.071,580,18.071,580,18.071,32.096
"'120570115244",0,0,0,0,0,0,0.596
"'120190312032",0,0,0,0,984,91.381,10.768
"'121050164002",0,0,0,0,0,0,0.295
"'120150210021",0,0,0,0,0,0,2.593
"'120110920003",0,0,0,0,0,0,1.27
"'121010315032",0,0,0,0,0,0,2.025
"'120910203051",644,9.919,644,9.919,644,9.919,64.928
"'120910201021",569,1.955,569,1.955,569,1.955,291.018
"'120950190003",0,0,0,0,0,0,2.216
"'120950165122",0,0,0,0,0,0,0.89
"'120950147061",0,0,0,0,0,0,1.079
"'120950189021",0,0,0,0,0,0,0.946
"'120510006021",814,8.983,814,8.983,814,8.983,90.621
"'120190315001",1049,4.552,1049,4.552,1049,4.552,230.464
"'120890503062",114,1.23,114,1.23,114,1.23,92.66
"'120890503081",1347,19.23,1347,19.23,1347,19.23,70.045
"'120990032013",0,0,0,0,0,0,0.616
"'120990059572",0,0,0,0,0,0,0.646
"'121150015042",0,0,0,0,0,0,0.682
"'121150018042",0,0,0,0,0,0,1.494
"'121150024012",0,0,0,0,0,0,1.208
"'121150012021",0,0,0,0,0,0,1.145
"'120860090562",0,0,0,0,0,0,0.92
"'120860090602",0,0,0,0,0,0,0.164
"'120090712054",31,0.327,31,0.327,31,0.327,94.814
"'120090602022",0,0,0,0,801,108.747,7.366
"'120090699042",379,43.931,379,43.931,379,43.931,8.627
"'120990066061",0,0,0,0,0,0,1.711
"'120990048104",0,0,0,0,0,0,0.304
"'121170210001",0,0,1294,71.269,1294,71.269,18.157
"'121170207031",1252,75.238,1252,75.238,1252,75.238,16.641
"'120130101002",477,8.233,477,8.233,477,8.233,57.935
"'120174506013",0,0,626,70.082,626,70.082,8.932
"'120174508002",386,7.324,386,7.324,386,7.324,52.701
"'120174513002",446,19.303,446,19.303,446,19.303,23.106
"'120231105002",0,0,0,0,0,0,1.447
"'120050014022",0,0,0,0,0,0,5.571
"'120231106042",1190,44.092,1190,44.092,1190,44.092,26.989
"'120830014012",0,0,0,0,0,0,1.785
"'120730018042",0,0,525,83.583,525,83.583,6.281
"'121150026011",0,0,925,99.625,925,99.625,9.285
"'120679601001",214,1.732,214,1.732,214,1.732,123.547
"'120090713442",0,0,0,0,0,0,1.037
"'120090686041",0,0,0,0,0,0,0.441
"'120090667003",0,0,0,0,0,0,1.119
"'121170204021",0,0,0,0,0,0,1.067
"'120390206002",816,30.794,816,30.794,816,30.794,26.498
"'120231106022",654,32.981,654,32.981,654,32.981,19.829
"'120830014034",146,80.432,146,80.432,146,80.432,1.815
"'121113821143",0,0,0,0,0,0,1.325
"'120190303031",0,0,0,0,0,0,0.453
"'121030278022",0,0,0,0,0,0,2.564
"'121270832093",968,1.974,968,1.974,968,1.974,490.266
"'120860055042",0,0,0,0,0,0,0.203
"'120860090621",0,0,0,0,0,0,0.273
"'120860090155",0,0,0,0,0,0,0.076
"'121270824051",0,0,0,0,0,0,0.782
"'120210112083",218,0.221,218,0.221,218,0.221,985.502
"'120810014051",0,0,0,0,0,0,0.786
"'121030245053",0,0,0,0,0,0,0.525
"'120970426032",0,0,0,0,0,0,1.939
"'120710106014",0,0,0,0,0,0,1.129
"'120570121101",0,0,0,0,0,0,1.307
"'120610508082",0,0,722,70.992,722,70.992,10.17
"'120970426031",0,0,0,0,0,0,1.484
"'120010010005",0,0,0,0,0,0,0.191
"'121090211022",450,5.48,450,5.48,450,5.48,82.112
"'121090210033",595,27.818,595,27.818,595,27.818,21.389
"'121270802013",0,0,0,0,0,0,0.65
"'120990005131",0,0,0,0,0,0,1.484
"'120990009043",0,0,0,0,0,0,2.208
"'121270816001",0,0,0,0,0,0,0.699
"'121259603003",542,10.763,542,10.763,542,10.763,50.357
"'120990078312",0,0,0,0,0,0,0.697
"'120231103005",0,0,0,0,0,0,0.876
"'120030402022",1029,10.864,1029,10.864,1029,10.864,94.721
"'121090209051",0,0,0,0,0,0,4.84
"'120990047025",0,0,0,0,0,0,0.448
"'120710401173",0,0,0,0,0,0,1.021
"'120710401391",0,0,0,0,0,0,5.117
"'120710702021",831,41.691,831,41.691,831,41.691,19.932
"'120330035123",0,0,0,0,0,0,1.798
"'120330026061",642,91.384,642,91.384,642,91.384,7.025
"'120950150062",0,0,0,0,0,0,2.201
"'120950124051",0,0,0,0,0,0,0.653
"'120950168142",0,0,0,0,0,0,2.23
"'120950189011",0,0,0,0,0,0,1.003
"'120860102131",0,0,0,0,0,0,0.836
"'120860105014",0,0,0,0,0,0,0.627
"'120860111051",0,0,0,0,0,0,1.995
"'120860188012",0,0,0,0,0,0,0.66
"'120860078092",0,0,0,0,0,0,0.426
"'120860084201",0,0,0,0,0,0,0.47
"'120860084251",0,0,0,0,0,0,1.543
"'120860098123",0,0,0,0,0,0,0.121
"'120860001283",0,0,0,0,0,0,0.944
"'120970420004",0,0,0,0,0,0,2.47
"'120970429012",0,0,0,0,0,0,7.434
"'120970415012",0,0,0,0,0,0,12.092
"'120970409041",0,0,0,0,0,0,11.716
"'120950166032",748,19.417,748,19.417,748,19.417,38.522
"'120950174011",0,0,0,0,0,0,1.708
"'120050002013",863,2.343,863,2.343,863,2.343,368.264
"'120050027102",0,0,337,27.001,337,27.001,12.481
"'120479601031",498,1.155,498,1.155,498,1.155,431.257
"'120810020172",0,0,0,0,0,0,2.207
"'120810017053",0,0,0,0,437,91.02,4.801
"'120810020143",0,0,0,0,0,0,4.347
"'120860100251",0,0,0,0,0,0,0.875
"'120860099081",0,0,0,0,0,0,0.186
"'120710003033",0,0,0,0,0,0,3.314
"'120710301001",394,53.855,394,53.855,394,53.855,7.316
"'120710208012",0,0,0,0,0,0,1.415
"'120710503114",0,0,0,0,0,0,2.09
"'121319502011",604,24.094,604,24.094,604,24.094,25.069
"'121319506073",0,0,0,0,0,0,5.419
"'120070002012",560,8.39,560,8.39,560,8.39,66.75
"'120970422022",0,0,0,0,0,0,1.051
"'120830008112",0,0,0,0,0,0,3.797
"'120830002011",718,28.136,718,28.136,718,28.136,25.519
"'120830001021",637,5.626,637,5.626,637,5.626,113.232
"'120710003062",0,0,0,0,0,0,0.675
"'120860047051",0,0,0,0,0,0,0.323
"'120860147023",0,0,0,0,0,0,0.697
"'120860007131",0,0,0,0,0,0,0.126
"'120730025055",564,102.345,564,102.345,564,102.345,5.511
"'120730017021",0,0,0,0,0,0,1.228
"'121113809023",0,0,0,0,0,0,1.727
"'121113821151",0,0,0,0,0,0,1.518
"'121150004052",0,0,0,0,0,0,0.885
"'121150025103",0,0,0,0,0,0,1.309
"'120860114101",0,0,0,0,0,0,0.869
"'120860084182",0,0,0,0,0,0,0.38
"'120860100222",0,0,0,0,0,0,0.738
"'120860093241",0,0,0,0,0,0,0.265
"'120830027043",0,0,0,0,0,0,1.738
"'120759707003",535,4.515,535,4.515,535,4.515,118.484
"'121150020123",0,0,0,0,0,0,0.701
"'121150020161",0,0,0,0,0,0,4.231
"'121113821282",0,0,0,0,0,0,0.86
"'121113820091",0,0,0,0,0,0,1.632
"'120710503202",0,0,0,0,0,0,0.883
"'120910203052",892,11.186,892,11.186,892,11.186,79.741
"'120810020032",0,0,0,0,0,0,3.613
"'120810008042",0,0,0,0,0,0,4.495
"'120810009024",0,0,0,0,0,0,8.813
"'120010012021",0,0,0,0,0,0,1.359
"'120950167421",0,0,0,0,0,0,0.558
"'120950167443",0,0,0,0,0,0,0.66
"'120970435005",0,0,0,0,0,0,1.459
"'120970431001",0,0,0,0,727,92.67,7.845
"'120710503121",1103,7.441,1103,7.441,1103,7.441,148.233
"'120950113002",0,0,0,0,0,0,0.771
"'120950179022",458,21.662,458,21.662,458,21.662,21.143
"'120710014014",0,0,0,0,0,0,0.53
"'120710104112",0,0,0,0,0,0,1.238
"'120710301003",437,7.606,437,7.606,437,7.606,57.455
"'120950125001",0,0,0,0,0,0,3.755
"'120950163021",0,0,0,0,0,0,1.108
"'120950150021",0,0,0,0,0,0,1.917
"'120950123073",0,0,0,0,0,0,0.649
"'120652501061",516,2.468,516,2.468,516,2.468,209.07
"'120652502004",659,6.421,659,6.421,659,6.421,102.634
"'120090642021",0,0,0,0,186,100.742,1.846
"'120090646021",0,0,0,0,0,0,1.327
"'120090651242",0,0,0,0,0,0,1.294
"'120350602062",1025,2.099,1025,2.099,1025,2.099,488.328
"'120150205021",0,0,0,0,0,0,4.343
"'120379701021",511,22.818,511,22.818,511,22.818,22.394
"'120174510011",0,0,0,0,0,0,2.791
"'120110702111",0,0,0,0,0,0,0.505
"'120111103193",0,0,0,0,0,0,0.72
"'120110422002",0,0,0,0,0,0,1.568
"'120111103552",0,0,0,0,0,0,0.518
"'121079505004",815,8.918,815,8.918,815,8.918,91.389
"'121030245171",7,5.331,7,5.331,7,5.331,1.313
"'121030252093",0,0,0,0,0,0,0.324
"'120310137233",0,0,0,0,0,0,14.501
"'120990002132",0,0,0,0,0,0,2.174
"'121150006022",0,0,0,0,0,0,0.955
"'120050026082",0,0,0,0,0,0,3.561
"'120174507041",833,63.605,833,63.605,833,63.605,13.096
"'120210109072",0,0,0,0,0,0,2.729
"'120570115063",0,0,0,0,0,0,1.697
"'120950167534",8,0.343,8,0.343,8,0.343,23.337
"'120570110081",390,27.003,390,27.003,390,27.003,14.443
"'120850005022",0,0,270,57.188,270,57.188,4.721
"'120150202053",0,0,0,0,0,0,1.825
"'120830027051",0,0,930,68.684,930,68.684,13.54
"'120690313061",0,0,0,0,0,0,8.802
"'120570115041",360,16.833,360,16.833,360,16.833,21.387
"'120210104211",0,0,0,0,0,0,0.957
"'120310168091",0,0,0,0,0,0,3.427
"'120310103011",1739,16.283,1739,16.283,1739,16.283,106.798
"'120950171221",0,0,0,0,0,0,5.934
"'120950146072",0,0,0,0,0,0,1.906
"'120111001032",0,0,0,0,0,0,0.746
"'121270910392",0,0,0,0,0,0,2.684
"'121130101004",747,3.636,747,3.636,747,3.636,205.463
"'121113821262",217,33.346,217,33.346,217,33.346,6.508
"'120910209001",0,0,0,0,0,0,2.138
"'121050121283",0,0,0,0,0,0,1.962
"'120459601012",877,13.349,877,13.349,877,13.349,65.697
"'120570119112",0,0,0,0,0,0,0.63
"'120970417001",0,0,0,0,0,0,2.902
"'120990004083",0,0,0,0,0,0,0.956
"'120710901002",711,56.156,711,56.156,711,56.156,12.661
"'120570140171",0,0,0,0,0,0,7.796
"'120570117162",0,0,0,0,0,0,1.042
"'120990002212",0,0,0,0,0,0,1.084
"'120950152041",0,0,0,0,0,0,1.74
"'120310149022",0,0,0,0,0,0,1.174
"'120150202052",0,0,0,0,0,0,1.269
"'120150305012",1228,52.829,1228,52.829,1228,52.829,23.245
"'120150207003",0,0,0,0,0,0,0.735
"'120570139262",0,0,0,0,0,0,6.963
"'120570117151",0,0,0,0,0,0,0.623
"'121050143032",444,23.927,444,23.927,444,23.927,18.556
"'121199107012",416,19.031,416,19.031,416,19.031,21.859
"'120570139261",669,8.35,669,8.35,669,8.35,80.122
"'121170215074",0,0,0,0,0,0,3.06
"'121170206011",0,0,0,0,0,0,6.595
"'121170206021",0,0,0,0,0,0,3.945
"'120210101024",0,0,0,0,0,0,3.052
"'120210109062",418,9.969,418,9.969,418,9.969,41.928
"'121050121301",277,4.423,277,4.423,277,4.423,62.634
"'121050141261",0,0,0,0,0,0,4.464
"'121050124141",0,0,0,0,0,0,1.342
"'121050115011",0,0,0,0,0,0,1.932
"'120950171152",0,0,1018,82.838,1018,82.838,12.289
"'120479602021",635,6.199,635,6.199,635,6.199,102.441
"'121170212053",446,5.945,446,5.945,446,5.945,75.022
"'120510002006",0,0,0,0,0,0,2.87
"'120210108082",616,12.355,616,12.355,616,12.355,49.86
"'120570065042",0,0,0,0,0,0,0.326
"'121030279011",0,0,0,0,0,0,1.257
"'120579805001",2,0.22,2,0.22,2,0.22,9.094
"'120110703121",0,0,0,0,0,0,0.754
"'120110601092",0,0,0,0,0,0,0.733
"'121030254162",0,0,0,0,0,0,0.671
"'120110701032",0,0,0,0,0,0,1.887
"'121050113002",0,0,0,0,0,0,0.725
"'120860186021",0,0,0,0,0,0,0.222
"'120860039162",0,0,0,0,0,0,0.394
"'121170207032",0,0,0,0,0,0,4.231
"'120990015003",0,0,0,0,0,0,2.254
"'120110703042",0,0,0,0,0,0,1.53
"'120110405023",0,0,0,0,0,0,0.458
"'120110507023",0,0,0,0,0,0,0.644
"'120310144282",0,0,0,0,0,0,1.486
"'120110204041",0,0,0,0,0,0,0.59
"'120310144171",0,0,0,0,0,0,3.32
"'120010002022",0,0,0,0,0,0,0.255
"'120890505071",431,8.15,431,8.15,431,8.15,52.885
"'120174501032",0,0,0,0,0,0,4.479
"'120174501042",0,0,840,94.26,840,94.26,8.912
"'121170214042",0,0,0,0,0,0,0.707
"'121010316052",0,0,0,0,0,0,12.455
"'120990078381",0,0,0,0,0,0,1.638
"'120850009022",0,0,0,0,0,0,3.031
"'120710104232",625,27.081,625,27.081,625,27.081,23.079
"'120050022002",0,0,0,0,0,0,2.611
"'120950163011",0,0,0,0,0,0,1.906
"'120610508084",0,0,0,0,0,0,1.556
"'120110601282",0,0,0,0,0,0,0.254
"'120860102072",0,0,0,0,0,0,0.44
"'120830007041",834,15.245,834,15.245,834,15.245,54.708
"'120710503253",0,0,0,0,0,0,0.821
"'120860135001",0,0,0,0,0,0,0.449
"'120310143401",0,0,0,0,0,0,0.87
"'121170213133",0,0,0,0,0,0,2.299
"'120690305063",0,0,0,0,0,0,2.255
"'120310014013",0,0,0,0,0,0,1.166
"'120860106233",0,0,0,0,0,0,0.503
"'120110607003",0,0,0,0,0,0,1.183
"'121010310102",0,0,0,0,0,0,0.937
"'120190312022",0,0,0,0,0,0,2.483
"'120310144082",0,0,0,0,0,0,1.507
"'120860047042",0,0,0,0,0,0,0.53
"'120570140031",456,24.732,456,24.732,456,24.732,18.438
"'120330035122",0,0,0,0,0,0,0.92
"'120860027081",0,0,0,0,0,0,0.559
"'120570114183",0,0,0,0,0,0,1.063
"'121010314121",0,0,0,0,0,0,1.01
"'120190307042",0,0,0,0,0,0,1.843
"'120310168031",0,0,0,0,0,0,0.841
"'121270809022",0,0,0,0,0,0,0.827
"'120150202051",0,0,0,0,0,0,1.127
"'120530414022",0,0,0,0,0,0,1.818
"'120860115001",389,53.366,389,53.366,389,53.366,7.289
"'120570054016",0,0,0,0,0,0,0.184
"'121090212091",420,5.547,420,5.547,420,5.547,75.72
"'120860149001",0,0,0,0,0,0,0.628
"'121270832032",0,0,0,0,0,0,4.473
"'121030273081",0,0,0,0,0,0,4.621
"'120090713521",0,0,0,0,0,0,0.684
"'121050124111",0,0,0,0,777,79.092,9.824
"'121050156002",643,6.513,643,6.513,643,6.513,98.722
"'120090621112",0,0,0,0,0,0,0.886
"'121030272021",0,0,0,0,593,182.553,3.248
"'120570133222",0,0,0,0,0,0,0.786
"'121050125131",0,0,0,0,0,0,2.971
"'120310137282",0,0,0,0,0,0,1.79
"'120990056012",0,0,0,0,0,0,0.965
"'120599603002",574,7.317,574,7.317,574,7.317,78.45
"'120610501022",0,0,0,0,0,0,0.701
"'120730025151",398,5.659,398,5.659,398,5.659,70.329
"'121339703011",1308,5.466,1308,5.466,1308,5.466,239.288
"'120210109021",0,0,817,79.959,817,79.959,10.218
"'120990081013",0,0,0,0,0,0,7.338
"'120690311083",0,0,0,0,637,132.031,4.825
"'120690313062",0,0,0,0,0,0,12.231
"'120950175032",0,0,0,0,0,0,0.678
"'120570139152",0,0,0,0,0,0,5.38
"'120850018051",333,1.164,333,1.164,333,1.164,286.058
"'120299701032",407,19.298,407,19.298,407,19.298,21.09
"'120810013003",0,0,0,0,0,0,2.293
"'120610506012",0,0,0,0,0,0,1.003
"'120559603005",0,0,0,0,0,0,1.299
"'120090697001",0,0,0,0,0,0,2.641
"'120570126002",0,0,0,0,0,0,1.496
"'120879725002",326,20.533,326,20.533,326,20.533,15.877
"'120110601172",0,0,0,0,0,0,0.407
"'120990078331",0,0,0,0,0,0,1.191
"'120830027032",683,9.625,683,9.625,683,9.625,70.964
"'121270808073",0,0,0,0,0,0,2.645
"'120860079023",0,0,0,0,0,0,1.365
"'120710017112",0,0,0,0,0,0,1.278
